x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
0.4776146411895752,0.25084128975868225,-0.10139261186122894,0.8599459528923035,0.48894476890563965,0.24620655179023743,-0.08138977736234665,0.7044222950935364,0.4911436140537262,0.2445567399263382,-0.08206190168857574,0.7012212872505188,0.4917406141757965,0.24272102117538452,-0.0820755586028099,0.7352820634841919,0.46653643250465393,0.22972066700458527,-0.09924428910017014,0.7807682752609253,0.45393967628479004,0.22744852304458618,-0.09983132779598236,0.8158379793167114,0.4431877136230469,0.224233016371727,-0.10011730343103409,0.8650882244110107,0.48964062333106995,0.26192131638526917,0.026553744450211525,0.8111938834190369,0.41905146837234497,0.2365543097257614,-0.05402308702468872,0.8068291544914246,0.47672635316848755,0.29494544863700867,-0.04966987669467926,0.843311071395874,0.4560691714286804,0.28907114267349243,-0.07893858850002289,0.8664706349372864,0.491006463766098,0.4269986152648926,0.0020050525199621916,0.9957320094108582,0.33299344778060913,0.44549527764320374,-0.0014967198949307203,0.9911400675773621,0.5195485353469849,0.5869555473327637,-0.08595140278339386,0.6603253483772278,0.3311769962310791,0.6114448308944702,-0.0066019645892083645,0.5871140956878662,0.3785107135772705,0.5922256708145142,-0.30182987451553345,0.46331700682640076,0.3641010820865631,0.5383968949317932,0.021873457357287407,0.5312827825546265,0.3350334167480469,0.6252973675727844,-0.3530444800853729,0.44736236333847046,0.3754222095012665,0.5316851735115051,-0.009023746475577354,0.5077186822891235,0.3267996311187744,0.5784904956817627,-0.3378365635871887,0.45807257294654846,0.3715209364891052,0.4968912899494171,-0.01838005520403385,0.5151713490486145,0.34120556712150574,0.5737035870552063,-0.2975265383720398,0.462044358253479,0.36907273530960083,0.496876060962677,0.014985223300755024,0.514769434928894,0.43118828535079956,1.0027135610580444,0.017681535333395004,0.8874822854995728,0.33268848061561584,0.9937055706977844,-0.018220694735646248,0.884765625,0.46509861946105957,1.230733871459961,0.08453565835952759,0.015540898777544498,0.36427393555641174,1.1408593654632568,-0.15974931418895721,0.01804821752011776,0.4578162729740143,1.8216524124145508,0.19495627284049988,0.004501173738390207,0.35386186838150024,1.7657231092453003,-0.0809866413474083,0.00556715065613389,0.4629744589328766,1.8996750116348267,0.19682814180850983,0.0034680142998695374,0.3495205342769623,1.8579217195510864,-0.07419338077306747,0.003933392930775881,0.4227776527404785,1.9899533987045288,0.03320089727640152,0.0027949127834290266,0.3734287619590759,1.9221673011779785,-0.20782633125782013,0.0024631426203995943
0.4933692514896393,0.3266770541667938,0.2808705270290375,0.8626097440719604,0.503545343875885,0.3203943967819214,0.3083740770816803,0.714474081993103,0.5018507242202759,0.322380006313324,0.3078680634498596,0.7119752168655396,0.5012666583061218,0.32675057649612427,0.307858407497406,0.748849630355835,0.49016720056533813,0.30972763895988464,0.29443877935409546,0.785130500793457,0.48357516527175903,0.3061622977256775,0.29384511709213257,0.8179212212562561,0.4722728729248047,0.2992090582847595,0.29350101947784424,0.8663268089294434,0.501795768737793,0.3278809189796448,0.3902812600135803,0.820245623588562,0.44985318183898926,0.29728496074676514,0.32846298813819885,0.7998985052108765,0.4819181561470032,0.3589240610599518,0.31844276189804077,0.8420379161834717,0.47547727823257446,0.3506533205509186,0.29475945234298706,0.8583210110664368,0.480160653591156,0.4547863006591797,0.2815244495868683,0.9959577918052673,0.3762812912464142,0.43675634264945984,0.3285227119922638,0.9905681610107422,0.49021902680397034,0.7554804682731628,0.2446824014186859,0.6086907386779785,0.36142510175704956,0.5517649054527283,0.2734256982803345,0.5345774292945862,0.47727686166763306,0.9886396527290344,0.12429161369800568,0.41998013854026794,0.4058247208595276,0.5845020413398743,0.2775447368621826,0.4803665578365326,0.46893611550331116,1.0726370811462402,0.09691383689641953,0.4060867726802826,0.416604220867157,0.6071553826332092,0.25323277711868286,0.45950964093208313,0.45581722259521484,1.0636093616485596,0.08556002378463745,0.41608452796936035,0.4191661477088928,0.5926277041435242,0.2471451759338379,0.46642231941223145,0.45620274543762207,1.0326536893844604,0.12120865285396576,0.4194106459617615,0.4138069748878479,0.5819257497787476,0.27032992243766785,0.46626442670822144,0.4540542662143707,0.9669790267944336,-0.00011875288328155875,0.8859969973564148,0.3400191366672516,0.9469906091690063,-0.0006462662713602185,0.8775767683982849,0.4596633017063141,1.3179799318313599,-0.06159137561917305,0.015665465965867043,0.3461163640022278,1.231844186782837,-0.13270029425621033,0.01708570495247841,0.46544909477233887,1.9864424467086792,-0.06300899386405945,0.004559060093015432,0.35300570726394653,1.8552062511444092,-0.0974765494465828,0.005443553905934095,0.4724947512149811,2.074157476425171,-0.0727255791425705,0.0034319490659981966,0.3508104085922241,1.9631191492080688,-0.09971711039543152,0.003888218430802226,0.4316473603248596,2.141238212585449,-0.25760596990585327,0.0028193690814077854,0.352081835269928,1.9627429246902466,-0.26240023970603943,0.0024738151114434004
0.49977508187294006,0.3256354331970215,0.23496314883232117,0.8706616163253784,0.5133767127990723,0.2987516522407532,0.2671828866004944,0.7330794334411621,0.5034841299057007,0.3002762198448181,0.26666340231895447,0.7298399806022644,0.5079253315925598,0.30975204706192017,0.26677608489990234,0.7667086720466614,0.5000537633895874,0.29025980830192566,0.2446587085723877,0.7990233898162842,0.49338898062705994,0.28750497102737427,0.24409683048725128,0.8294003009796143,0.48506850004196167,0.28348612785339355,0.24377723038196564,0.8752582669258118,0.506331741809845,0.3216938376426697,0.37211519479751587,0.8317356705665588,0.4553755819797516,0.27132168412208557,0.26995277404785156,0.8088401556015015,0.48436346650123596,0.3379603624343872,0.2811809182167053,0.8470604419708252,0.4753950238227844,0.32594242691993713,0.24588796496391296,0.8608907461166382,0.5118193030357361,0.4556536376476288,0.3452075123786926,0.9961149096488953,0.37590768933296204,0.4054855704307556,0.2167646586894989,0.9909624457359314,0.5382434129714966,0.6640416979789734,0.3662276864051819,0.5541073679924011,0.3613128662109375,0.4492047131061554,0.12798640131950378,0.49483853578567505,0.4991265833377838,0.8585138916969299,0.2703129053115845,0.38179078698158264,0.42224884033203125,0.44125479459762573,0.11957075446844101,0.44302526116371155,0.48779386281967163,0.9304741621017456,0.25525757670402527,0.3704718351364136,0.4351859986782074,0.45563840866088867,0.08065543323755264,0.42547890543937683,0.4742373526096344,0.9154548645019531,0.2363772690296173,0.38001498579978943,0.44480156898498535,0.43191468715667725,0.0884828194975853,0.43240755796432495,0.47475045919418335,0.8914458155632019,0.26405638456344604,0.38270434737205505,0.4390251636505127,0.42641329765319824,0.11801514774560928,0.4318200945854187,0.4601686894893646,0.8821800947189331,0.04935835301876068,0.8810281157493591,0.34532758593559265,0.8603039979934692,-0.050131846219301224,0.8701929450035095,0.4829544425010681,1.2692440748214722,0.0354510061442852,0.014551824890077114,0.3436052203178406,1.1859354972839355,-0.20749792456626892,0.015995079651474953,0.4694349765777588,1.8513970375061035,0.07284969836473465,0.004341166466474533,0.3465588688850403,1.774925708770752,-0.14915494620800018,0.005292924586683512,0.46769899129867554,1.9334545135498047,0.07629093527793884,0.0034060983452945948,0.3436855673789978,1.8645436763763428,-0.14739516377449036,0.0038541562389582396,0.4432068467140198,2.007554769515991,-0.16410407423973083,0.002746830927208066,0.35810595750808716,1.9239734411239624,-0.3245966136455536,0.0024962048046290874
0.5025336742401123,0.2878684401512146,0.17765900492668152,0.8548639416694641,0.5196717381477356,0.2573913037776947,0.205717533826828,0.7163724303245544,0.5166631937026978,0.2581482231616974,0.20527541637420654,0.7125456929206848,0.5186998844146729,0.2619298994541168,0.20532634854316711,0.7561525702476501,0.5058590173721313,0.2519157826900482,0.1882600039243698,0.7856245040893555,0.49970412254333496,0.25039318203926086,0.1876293271780014,0.8168010115623474,0.4837407171726227,0.2601523995399475,0.18720313906669617,0.8678503036499023,0.5108830332756042,0.2770799696445465,0.296796977519989,0.8187159895896912,0.46031540632247925,0.25457143783569336,0.2217753678560257,0.7925546765327454,0.48773735761642456,0.316664457321167,0.21914935111999512,0.8289121985435486,0.479215532541275,0.30645087361335754,0.19210924208164215,0.8429756760597229,0.5072717070579529,0.451522558927536,0.2883455753326416,0.9960542917251587,0.3999077081680298,0.4139329195022583,0.1634758561849594,0.9908494353294373,0.5464457273483276,0.5884679555892944,0.27075615525245667,0.5064362287521362,0.3819965422153473,0.5104691982269287,0.11934526264667511,0.4539436101913452,0.5302408933639526,0.6760304570198059,0.13464273512363434,0.3463248908519745,0.4416140019893646,0.5881007313728333,0.14761340618133545,0.4010680913925171,0.5231885313987732,0.7222687005996704,0.11151858419179916,0.3373299539089203,0.4548031687736511,0.6211081743240356,0.11401325464248657,0.38534337282180786,0.5134453773498535,0.6933543086051941,0.09186217188835144,0.34649384021759033,0.4621369242668152,0.6050087809562683,0.11792924255132675,0.3918255865573883,0.5116656422615051,0.6771352291107178,0.12665776908397675,0.3488588035106659,0.4576326906681061,0.5887097716331482,0.14616626501083374,0.39152100682258606,0.47277703881263733,0.8379332423210144,0.05070076137781143,0.8749086260795593,0.3587889075279236,0.8203127384185791,-0.05140366032719612,0.8606938123703003,0.4938923418521881,1.324545979499817,0.02426520176231861,0.013608972541987896,0.3479176163673401,1.252695918083191,-0.14011451601982117,0.014856778085231781,0.47855424880981445,1.8638758659362793,0.1088968887925148,0.0043129827827215195,0.3473764657974243,1.7843562364578247,0.03535342961549759,0.005168539471924305,0.478067010641098,1.93369460105896,0.1071506142616272,0.0033495239913463593,0.34539586305618286,1.8598930835723877,0.04748990386724472,0.003720712149515748,0.44851502776145935,2.0189034938812256,-0.12418489158153534,0.0027009686455130577,0.35783714056015015,1.9333162307739258,-0.13631761074066162,0.0024531963281333447
0.5493871569633484,0.3782053589820862,0.13137498497962952,0.8561829328536987,0.5578200817108154,0.3822192847728729,0.15088851749897003,0.7288432717323303,0.5565218925476074,0.3828883171081543,0.15028175711631775,0.7247216701507568,0.5556917786598206,0.3829635977745056,0.15034635365009308,0.7692291140556335,0.5483590960502625,0.36396345496177673,0.12239984422922134,0.7956600189208984,0.5428888201713562,0.362368106842041,0.1218777671456337,0.8255105018615723,0.536018967628479,0.36085811257362366,0.12159116566181183,0.8746663928031921,0.5299977660179138,0.37628456950187683,0.22496971487998962,0.8299826383590698,0.5077121257781982,0.35444968938827515,0.09989015758037567,0.8025570511817932,0.5268188714981079,0.3945189118385315,0.16875869035720825,0.833326518535614,0.5206857323646545,0.3754696249961853,0.1259271204471588,0.8477000594139099,0.4890628755092621,0.44051775336265564,0.21420910954475403,0.996150016784668,0.40465784072875977,0.4275960624217987,0.07401255518198013,0.9912087321281433,0.5591565370559692,0.5106112360954285,0.20379921793937683,0.4585915803909302,0.3993130326271057,0.4135925769805908,0.004213198088109493,0.4181737005710602,0.5373969674110413,0.5095491409301758,0.08529847860336304,0.3135799169540405,0.4884200096130371,0.39267560839653015,0.113131582736969,0.36749979853630066,0.5264753103256226,0.5261792540550232,0.061729781329631805,0.30709025263786316,0.5072118043899536,0.4039248526096344,0.04867177829146385,0.3567449748516083,0.520065188407898,0.5028546452522278,0.04541710391640663,0.31570154428482056,0.5184085369110107,0.3824329078197479,0.02134399674832821,0.36340656876564026,0.5203441381454468,0.4970214366912842,0.07814863324165344,0.31796348094940186,0.5093661546707153,0.374409943819046,0.08109823614358902,0.3633260130882263,0.44279351830482483,0.7160869836807251,0.05895115062594414,0.8812533617019653,0.3545762896537781,0.7187978029251099,-0.05977381393313408,0.8675922751426697,0.4978106915950775,0.971432089805603,0.04630521684885025,0.013875099830329418,0.3480766713619232,1.0104780197143555,-0.14499346911907196,0.01566237211227417,0.47280940413475037,1.4278243780136108,0.12512430548667908,0.0052885436452925205,0.3544505536556244,1.4773041009902954,-0.001074644853360951,0.00716983899474144,0.4609735608100891,1.4874298572540283,0.136150062084198,0.004616710357367992,0.34978753328323364,1.537968397140503,0.012998083606362343,0.005256678909063339,0.4520227909088135,1.57571280002594,0.027150919660925865,0.0037924442440271378,0.3848380446434021,1.630162239074707,-0.13071273267269135,0.00387012492865324
0.5604433417320251,0.44577738642692566,0.21212315559387207,0.8452622890472412,0.5533432364463806,0.4253195822238922,0.20584747195243835,0.7311327457427979,0.5543358325958252,0.425176203250885,0.2052062749862671,0.7255997657775879,0.5553821921348572,0.4240143597126007,0.2052653282880783,0.7730609774589539,0.5565893054008484,0.4343670606613159,0.17966052889823914,0.8002892732620239,0.5529316663742065,0.4328169822692871,0.17909035086631775,0.830303966999054,0.5489395260810852,0.43037495017051697,0.1787504255771637,0.8786583542823792,0.5373659729957581,0.425558477640152,0.2046288251876831,0.8384000062942505,0.5037147998809814,0.4046348035335541,0.08635027706623077,0.8102789521217346,0.5425070524215698,0.441106379032135,0.2287396490573883,0.835199236869812,0.5382218360900879,0.433370977640152,0.18858614563941956,0.8499998450279236,0.5044087767601013,0.43018320202827454,0.1786489635705948,0.9964165091514587,0.4348008632659912,0.41490164399147034,0.058217860758304596,0.991849422454834,0.5454103350639343,0.3918202817440033,0.22078974545001984,0.42270413041114807,0.541098415851593,0.3581515848636627,0.0030691944994032383,0.398655503988266,0.5190456509590149,0.3076193332672119,0.15406711399555206,0.29230356216430664,0.6236150860786438,0.24515758454799652,0.05653233081102371,0.3806007206439972,0.5013020038604736,0.30354681611061096,0.12510773539543152,0.2983640730381012,0.631344199180603,0.21094122529029846,0.02385062351822853,0.39019206166267395,0.49417343735694885,0.27298879623413086,0.11577503383159637,0.30606740713119507,0.632583737373352,0.20144611597061157,-0.006744108162820339,0.39443859457969666,0.49993595480918884,0.2715833783149719,0.15009234845638275,0.30868062376976013,0.6352770924568176,0.203785240650177,0.03874063491821289,0.39383015036582947,0.4440770745277405,0.514128565788269,0.05173429101705551,0.8929436206817627,0.37260109186172485,0.5393754243850708,-0.05246749520301819,0.880643904209137,0.5037828087806702,0.7815180420875549,0.06260216981172562,0.023931819945573807,0.3836531937122345,0.9059916138648987,-0.16899238526821136,0.04370076209306717,0.46299228072166443,1.1225881576538086,0.1265464723110199,0.016300279647111893,0.35972651839256287,1.3756645917892456,-0.159114807844162,0.038081374019384384,0.45872607827186584,1.27939772605896,0.13026680052280426,0.018072878941893578,0.3507438600063324,1.4366811513900757,-0.15841563045978546,0.029370781034231186,0.4745626449584961,1.2968597412109375,0.027357185259461403,0.013153819367289543,0.38619136810302734,1.520802617073059,-0.2875146269798279,0.023502467200160027
0.5721736550331116,0.33570992946624756,0.4023513197898865,0.8606840372085571,0.5815598368644714,0.34340643882751465,0.4130488336086273,0.7579545974731445,0.5838192105293274,0.3486045002937317,0.4128555357456207,0.7529610395431519,0.5861754417419434,0.353801965713501,0.41276463866233826,0.7956715822219849,0.5770295262336731,0.3349795341491699,0.4333605170249939,0.8202309608459473,0.5755853056907654,0.3334956169128418,0.4329769015312195,0.8472505211830139,0.5738592743873596,0.33210131525993347,0.432852566242218,0.8907812237739563,0.5910596251487732,0.3756762742996216,0.40533843636512756,0.8545243740081787,0.5688616037368774,0.34875208139419556,0.5006822943687439,0.8292360901832581,0.5683500170707703,0.35165560245513916,0.3964669704437256,0.8516560196876526,0.5608159899711609,0.34015390276908875,0.4221850037574768,0.8649863004684448,0.5939774513244629,0.44674304127693176,0.2720522880554199,0.9967721104621887,0.4895755648612976,0.3870161175727844,0.4480542242527008,0.9926629662513733,0.6437263488769531,0.3498958349227905,0.1353895366191864,0.4801744222640991,0.4393637776374817,0.3050262928009033,0.39607396721839905,0.4146302342414856,0.6751375794410706,0.18915212154388428,0.08916320651769638,0.360012412071228,0.4209032654762268,0.16721388697624207,0.2634536325931549,0.4337950050830841,0.6811891198158264,0.1486969292163849,0.06434395909309387,0.36481568217277527,0.42381104826927185,0.13323163986206055,0.24207690358161926,0.4457609951496124,0.6776983141899109,0.14445725083351135,0.08889693021774292,0.3713907301425934,0.43353861570358276,0.12866738438606262,0.22735607624053955,0.44945117831230164,0.6715056896209717,0.1568600833415985,0.09784669429063797,0.3729688823223114,0.43076014518737793,0.1411205232143402,0.24988463521003723,0.44935283064842224,0.46271640062332153,0.5387473702430725,-0.04124857857823372,0.9036489725112915,0.39749759435653687,0.510307252407074,0.0408254936337471,0.8925793766975403,0.46980661153793335,0.777225136756897,-0.16842897236347198,0.12147267162799835,0.2540156841278076,0.6069287657737732,-0.10513843595981598,0.13930436968803406,0.48939603567123413,0.93119215965271,-0.0954531580209732,0.1125440001487732,0.33408576250076294,0.7878455519676208,0.005247574765235186,0.13204842805862427,0.4746708273887634,0.9618655443191528,-0.0874367207288742,0.11448293924331665,0.3566945493221283,0.7961721420288086,0.022060133516788483,0.12548251450061798,0.4864669442176819,0.9910084009170532,-0.1775885373353958,0.10887587815523148,0.32282590866088867,0.872240424156189,-0.04817410558462143,0.11968117207288742
0.571347177028656,0.34065166115760803,0.4112841486930847,0.8715927600860596,0.5814443230628967,0.3474855124950409,0.4219124913215637,0.7784967422485352,0.5838056802749634,0.35245054960250854,0.42166250944137573,0.7733896970748901,0.5861806869506836,0.35740217566490173,0.42162370681762695,0.811927080154419,0.5756169557571411,0.3386988043785095,0.443470299243927,0.8362441062927246,0.5737127661705017,0.3371211290359497,0.44311952590942383,0.8609287142753601,0.5717789530754089,0.335712194442749,0.4429738521575928,0.9009031057357788,0.5910422801971436,0.379163533449173,0.42312130331993103,0.8665578961372375,0.5684184432029724,0.3538951873779297,0.5235365033149719,0.8449674844741821,0.5683661103248596,0.3576311469078064,0.4100354313850403,0.8638595342636108,0.5602530837059021,0.34528201818466187,0.436811625957489,0.876884937286377,0.5939989686012268,0.44658592343330383,0.2857013940811157,0.9970146417617798,0.4942144751548767,0.3887983560562134,0.47696366906166077,0.9933387637138367,0.6443960070610046,0.3434654772281647,0.14796152710914612,0.52115398645401,0.44128212332725525,0.3092217445373535,0.3964001536369324,0.3841567635536194,0.6752806901931763,0.18383805453777313,0.10280416160821915,0.38607338070869446,0.4231383800506592,0.16717883944511414,0.2312813550233841,0.42974337935447693,0.6787112951278687,0.14734292030334473,0.07796076685190201,0.3887563645839691,0.42390385270118713,0.12943027913570404,0.20561793446540833,0.4523528516292572,0.677425742149353,0.14388370513916016,0.10317690670490265,0.3934813439846039,0.43352240324020386,0.12613245844841003,0.1909750998020172,0.45613133907318115,0.671765923500061,0.15615394711494446,0.11184519529342651,0.3896839916706085,0.4316018521785736,0.14021314680576324,0.21629996597766876,0.4549119174480438,0.4574771523475647,0.5454006195068359,-0.041993848979473114,0.913262128829956,0.3908115327358246,0.5128632187843323,0.04152175039052963,0.9033092260360718,0.4720492362976074,0.7897368669509888,-0.1765829473733902,0.20030279457569122,0.2508891522884369,0.6068174839019775,-0.10470686852931976,0.2211037129163742,0.4892857074737549,0.9552257061004639,-0.08727820217609406,0.14599008858203888,0.3345552086830139,0.7952982783317566,0.04868553951382637,0.15327255427837372,0.4831393361091614,0.9670789837837219,-0.07677523791790009,0.15554490685462952,0.35606130957603455,0.8035433292388916,0.0706765279173851,0.1688917875289917,0.47040215134620667,1.0434025526046753,-0.17467011511325836,0.12363286316394806,0.3228250741958618,0.9003815650939941,-0.0072824470698833466,0.13102558255195618
0.5707491040229797,0.3414883017539978,0.4131050705909729,0.8771172165870667,0.5813735723495483,0.34810084104537964,0.4234693646430969,0.7926711440086365,0.5838024020195007,0.35312920808792114,0.4232102036476135,0.786085307598114,0.5861886143684387,0.3580555319786072,0.4231615662574768,0.8220259547233582,0.5749184489250183,0.3389752209186554,0.4466307759284973,0.848232626914978,0.5729052424430847,0.3373386263847351,0.44627371430397034,0.8709997534751892,0.5709730386734009,0.33590978384017944,0.4461217522621155,0.9090662598609924,0.5910693407058716,0.38037678599357605,0.42297083139419556,0.8741623163223267,0.5683778524398804,0.35508987307548523,0.5307646989822388,0.8568708896636963,0.5683456659317017,0.359505295753479,0.41136035323143005,0.872039794921875,0.5598269104957581,0.34655559062957764,0.44012269377708435,0.885840654373169,0.5940070748329163,0.4465239346027374,0.28356173634529114,0.9972175359725952,0.4952079653739929,0.39157307147979736,0.48082464933395386,0.9939420223236084,0.6456530690193176,0.34061574935913086,0.14652366936206818,0.553723156452179,0.4420216977596283,0.3139820992946625,0.37423205375671387,0.3554043769836426,0.675328254699707,0.18135017156600952,0.10766319930553436,0.40608546137809753,0.4233357012271881,0.1693698614835739,0.16069838404655457,0.42533260583877563,0.6773423552513123,0.14670425653457642,0.08346355706453323,0.4060231149196625,0.4233861565589905,0.1295175999403,0.12894609570503235,0.45741721987724304,0.6773298978805542,0.143661230802536,0.10872752964496613,0.40884414315223694,0.43264585733413696,0.1261521279811859,0.11367379128932953,0.46175748109817505,0.6720402836799622,0.1559162586927414,0.1171145811676979,0.4006615877151489,0.4315868020057678,0.14067862927913666,0.1441102921962738,0.4588811993598938,0.4550913870334625,0.5467535853385925,-0.043144844472408295,0.9219126105308533,0.3873922526836395,0.5140830278396606,0.04262429103255272,0.9129656553268433,0.47277969121932983,0.7917193174362183,-0.16930630803108215,0.26429635286331177,0.2499595582485199,0.6082016229629517,-0.08270113170146942,0.29059550166130066,0.48963505029678345,0.9482488036155701,-0.03610914945602417,0.15395936369895935,0.3367727994918823,0.7963355183601379,0.09718155115842819,0.15624231100082397,0.4780358672142029,0.9656855463981628,-0.021930983290076256,0.1723664402961731,0.3576914668083191,0.803191602230072,0.12114168703556061,0.18953277170658112,0.4732033610343933,1.0308067798614502,-0.11487964540719986,0.12434738874435425,0.3319081664085388,0.8960403203964233,0.046881601214408875,0.13052363693714142
0.5707584619522095,0.3422369360923767,0.4076836109161377,0.8855035305023193,0.5816519856452942,0.34847167134284973,0.4168090224266052,0.8083972334861755,0.5842804312705994,0.35349535942077637,0.4165208339691162,0.8014706969261169,0.5868235230445862,0.3584442436695099,0.41648536920547485,0.8343168497085571,0.5749450325965881,0.3391919732093811,0.4398837983608246,0.860806405544281,0.5729407668113708,0.3374764621257782,0.4395500123500824,0.8816955089569092,0.5710145831108093,0.3359892666339874,0.43936437368392944,0.9171196818351746,0.5917648673057556,0.380899041891098,0.41928958892822266,0.8830726146697998,0.5686311721801758,0.35501036047935486,0.52884840965271,0.8692246079444885,0.5690534114837646,0.36020398139953613,0.4079645574092865,0.8817136287689209,0.559890866279602,0.3469289243221283,0.43705883622169495,0.8953471183776855,0.5943325757980347,0.446472704410553,0.28093400597572327,0.9974292516708374,0.49752315878868103,0.3914991617202759,0.4737706780433655,0.9944982528686523,0.6460117697715759,0.3400953710079193,0.1488286703824997,0.5850734114646912,0.44279441237449646,0.31663936376571655,0.36491858959198,0.33111730217933655,0.6755589842796326,0.18096056580543518,0.11265943944454193,0.424290269613266,0.4243546426296234,0.17025883495807648,0.15652821958065033,0.4255138337612152,0.677230954170227,0.14671096205711365,0.08832459896802902,0.42179980874061584,0.42404085397720337,0.1295095831155777,0.12409963458776474,0.4645639955997467,0.6772805452346802,0.14360477030277252,0.11118104308843613,0.4232367277145386,0.43293124437332153,0.12597402930259705,0.10863979160785675,0.4689253270626068,0.6722403764724731,0.15570713579654694,0.12111351639032364,0.41048896312713623,0.4324852526187897,0.14076322317123413,0.1400863081216812,0.46429502964019775,0.45364895462989807,0.5488632321357727,-0.04437824338674545,0.9296981692314148,0.3864777684211731,0.5140738487243652,0.0438358336687088,0.9216562509536743,0.4730372428894043,0.7932925820350647,-0.1732495129108429,0.3202134966850281,0.2499486654996872,0.6099345088005066,-0.08199002593755722,0.3502611219882965,0.4902239739894867,0.9667285680770874,-0.05267016962170601,0.16846641898155212,0.33306655287742615,0.7961108684539795,0.10058952867984772,0.15780645608901978,0.48748865723609924,0.9762967228889465,-0.04209505394101143,0.1920437067747116,0.3553987443447113,0.8034453392028809,0.12490300834178925,0.20696137845516205,0.46800002455711365,1.0523126125335693,-0.12461479753255844,0.1272866129875183,0.32130610942840576,0.8999369144439697,0.054310817271471024,0.128510519862175
